$##1.0

Project:      	Dynamic method/T1
Date:         	Friday, September 23, 2022 10:49:43 AM
User:         	nmrsu
Computer:     	bruker600
generated by: 	Dynamics Center 2.5.5  (2018 Aug/27)


SECTION:	 sample information 
sample name:	 ubiquitine
Description/Title:	 standard demo sample
Origin:	 in-house
Date of preparation:	 06 / 2005
Solvent:	 D2O  
pH:	 7.0
Sample tube:	 normal 
Tube diameter (mm):	 3
Concentration (mM):	 10.00
Temperature (K):	 308.0
Weight (Daltons):	 8900
Correlation time (ns):	 12.40
Labelling:	 15N    
AminoAcid storage:	 SEQ file 
AminoAcid file:	 /opt/data/nmrsu/nmr/sample/ubiquitine.seq
PDB file:	 /opt/data/nmrsu/nmr/sample/ubiquitine.pdb


SECTION:	 relevant parameters
Proton frequency[MHz]:	 597.425
X nucleus frequency[MHz]:	 60.537


SECTION:	 integrals
Mixing time [s]:	       0.02000000	       0.05000000	       0.10000000	       0.20000000	       0.30000000	       0.50000000	       0.70000000	       0.90000000	       1.50000000	       1.90000000
Peak name	              I0	              I1	              I2	              I3	              I4	              I5	              I6	              I7	              I8	              I9
          1	  70154140.00000000	  75023007.00000000	  70868347.00000000	  70280617.00000000	  65699106.00000000	  60572506.00000000	  53712169.00000000	  50333607.00000000	  40227626.00000000	  34638450.00000000
          2	  279098641.00000000	  279034049.00000000	  268404707.00000000	  249564000.00000000	  228016204.00000000	  186777092.00000000	  157288993.00000000	  129639879.00000000	  77297336.00000000	  55397091.00000000
          3	  108265549.00000000	  111304725.00000000	  109671623.00000000	  97796576.00000000	  83432575.00000000	  65746905.00000000	  44522438.00000000	  38067516.00000000	  20546338.00000000	  10044695.00000000
          4	  154895802.00000000	  161505247.00000000	  147788464.00000000	  130434809.00000000	  111027906.00000000	  85938510.00000000	  58117829.00000000	  43104640.00000000	  14345215.00000000	  11238924.00000000
          5	  137842321.00000000	  150703712.00000000	  145497992.00000000	  127174880.00000000	  107455186.00000000	  89669277.00000000	  67036187.00000000	  56951221.00000000	  30315427.00000000	  17166115.00000000
          6	  199438000.00000000	  201358667.00000000	  192479685.00000000	  164959751.00000000	  140697685.00000000	  102995831.00000000	  75391368.00000000	  54986675.00000000	  22804390.00000000	  18659300.00000000
          7	  117852724.00000000	  122531877.00000000	  117106607.00000000	  101018710.00000000	  90475898.00000000	  71901486.00000000	  54407612.00000000	       0.00000000	  28383419.00000000	       0.00000000
          8	  146213816.00000000	  157751028.00000000	  143272413.00000000	  128101815.00000000	  109429493.00000000	  80117800.00000000	  59734950.00000000	  43238720.00000000	  20091486.00000000	  10817384.00000000
          9	  330062272.00000000	  354402101.00000000	  331779341.00000000	  289172108.00000000	  252274018.00000000	  193030689.00000000	  144932853.00000000	  114757946.00000000	  51028780.00000000	  35289586.00000000
         10	  217356930.00000000	  221983343.00000000	  197575560.00000000	  177201173.00000000	  146227343.00000000	  112479274.00000000	  83023595.00000000	  58141574.00000000	  24592550.00000000	  14208358.00000000
         11	  195170338.00000000	  206013605.00000000	  196414268.00000000	  164128708.00000000	  140604949.00000000	  103322550.00000000	  73503878.00000000	  58088024.00000000	  24103429.00000000	  11762968.00000000
         12	  249090727.00000000	  262206838.00000000	  246311472.00000000	  205317566.00000000	  178063874.00000000	  129516497.00000000	  95021639.00000000	  70010583.00000000	  30134053.00000000	  16100730.00000000
         13	  185378652.00000000	  193739691.00000000	  175956516.00000000	  150166648.00000000	  125428746.00000000	  91914099.00000000	  65921196.00000000	  44490321.00000000	  20922214.00000000	       0.00000000
         14	  171018913.00000000	  180069406.00000000	  163836323.00000000	  142242700.00000000	  118938714.00000000	  85667370.00000000	  58849511.00000000	  47411431.00000000	  18192019.00000000	  5640860.00000000
         15	  131650813.00000000	  134526234.00000000	  122831277.00000000	  104760220.00000000	  89287858.00000000	  64192650.00000000	  47494797.00000000	  39457692.00000000	  16970319.00000000	       0.00000000
         16	  123506159.00000000	  123949177.00000000	  115650872.00000000	  99209607.00000000	  84893013.00000000	  59819061.00000000	  46746443.00000000	  30157316.00000000	  12036001.00000000	  9784453.00000000
         17	  199119566.00000000	  201564157.00000000	  187433955.00000000	  165246548.00000000	  136448500.00000000	  98032493.00000000	  67858644.00000000	  52484119.00000000	  23569325.00000000	  12407764.00000000
         18	  145757124.00000000	  154976562.00000000	  142151658.00000000	  120085225.00000000	  101819352.00000000	  73397513.00000000	  51516475.00000000	  40499789.00000000	  15187420.00000000	  3762914.00000000
         19	  125924736.00000000	  130694919.00000000	  123690225.00000000	  103734618.00000000	  97772542.00000000	  65924636.00000000	  55126193.00000000	  37473071.00000000	  17177444.00000000	  8751231.00000000
         20	  108897328.00000000	  110797715.00000000	  106430304.00000000	  97362860.00000000	  81537867.00000000	  58000619.00000000	  40683380.00000000	  35492334.00000000	  16840756.00000000	  9916258.00000000
         21	  163348970.00000000	  163665929.00000000	  152112201.00000000	  133849847.00000000	  118443367.00000000	  87338301.00000000	  60432606.00000000	  48706754.00000000	  20301011.00000000	  12070016.00000000
         22	  172391503.00000000	  174589844.00000000	  161745512.00000000	  139938528.00000000	  119516081.00000000	  89852816.00000000	  61643683.00000000	  46164595.00000000	  20424867.00000000	  8360381.00000000
         23	  159263494.00000000	  162116458.00000000	  153362440.00000000	  127698514.00000000	  112943393.00000000	  76018418.00000000	  56429884.00000000	  41835481.00000000	  22617667.00000000	  10065839.00000000
         24	  285963280.00000000	  293227607.00000000	  277333965.00000000	  238246114.00000000	  203176745.00000000	  148509886.00000000	  110337789.00000000	  78437205.00000000	  33338389.00000000	  16032334.00000000
